i,ok,status_code,latency_ms,started_at_s,error
538,True,200,1542.219900060445,1778404116.295669,
539,True,200,1531.1243999749422,1778404116.3006353,
540,True,200,3432.5151999946684,1778404116.3043847,
541,True,200,156.5475999377668,1778404116.307681,
542,True,200,175.17490009777248,1778404116.3152354,
543,True,200,1478.000400122255,1778404116.4077246,
544,True,200,1464.4299000501633,1778404116.412478,
545,True,200,1473.1525999959558,1778404116.4163408,
546,True,200,2484.0347999706864,1778404116.4199026,
547,True,200,62.665400095283985,1778404116.4247158,
548,True,200,1486.245899926871,1778404116.4294848,
549,True,200,119.30260015651584,1778404116.4507546,
550,True,200,521.3128000032157,1778404116.4642665,
551,True,200,167.1136999502778,1778404116.4677434,
552,True,200,123.24970006011426,1778404116.471601,
553,True,200,1467.1199000440538,1778404116.4774535,
554,True,200,2475.0582000706345,1778404116.4874175,
555,True,200,1449.8606000561267,1778404116.4904428,
556,True,200,5731.9376999512315,1778404116.5089843,
557,True,200,1465.4661000240594,1778404116.5238516,
558,True,200,1454.4292998034507,1778404116.5289366,
559,True,200,1464.4319000653923,1778404116.5338771,
560,True,200,1424.0160998888314,1778404116.5391982,
561,True,200,1427.1717998199165,1778404116.548935,
562,True,200,1586.2139998935163,1778404116.553731,
563,True,200,1550.3988999407738,1778404116.5701234,
564,True,200,2448.9017000887543,1778404116.5949142,
565,True,200,192.1771999914199,1778404116.6012664,
566,True,200,689.920999808237,1778404116.6183934,
567,True,200,1563.9712000265718,1778404116.6278017,
568,True,200,192.9683000780642,1778404116.6349578,
569,True,200,1695.023400010541,1778404116.6503081,
570,True,200,2415.785200195387,1778404116.6550572,
571,True,200,1589.3125999718904,1778404116.6604557,
572,True,200,1592.5060000736266,1778404116.6652083,
